"","sector","sector_id","year","LP","K","NET","LH","KperLH","NETperLH","dLP","dK","dNET","dKperLH","dNETperLH"
"不動産業-1995","不動産業",24,"1995",26942.73248,177.6,1530.511096,192131.96,924.36469185033,7965.93703619117,-0.00942910171307609,0.0101868453069933,0.0324691795324412,-0.0113072668493288,0.0109750673761191
"不動産業-1996","不動産業",24,"1996",27471.04018,188.7,1659.322161,191032.81,987.788432782829,8686.05848911504,0.0194187712279312,0.0606246218164346,0.0808074529339349,0.0663618560352992,0.0865446871527986
"不動産業-1997","不動産業",24,"1997",27401.0609,195.9,1773.741129,192290,1018.7737271829,9224.30250663061,-0.00255063380339138,0.037445872575991,0.066681765981798,0.030886416812324,0.0601223102181319
"不動産業-1998","不動産業",24,"1998",26054.27838,201.4,1950.072439,200061.96,1006.68812801794,9747.34246830332,-0.0503997396725637,0.027688655333967,0.0947755718796959,-0.0119338140734628,0.055153102472266
"不動産業-1999","不動産業",24,"1999",26630.39669,204.6,2062.678511,197452.56,1036.19826453504,10446.4510918471,0.0218713041223815,0.0157638732330643,0.0561388661784683,0.028892638846707,0.0692676317921119
"不動産業-2000","不動産業",24,"2000",26739.96934,216.4,2162.404848,202048.1,1071.03209582273,10702.4260460752,0.00410612900389751,0.0560716934548005,0.0472155716616989,0.0330642585437815,0.0242081367506799
"不動産業-2001","不動産業",24,"2001",27350.59116,223,2390.171994,200041.38,1114.76935422061,11948.3878485541,0.022578718183345,0.030043224487792,0.100144369439897,0.0400247672079095,0.110125912160015
"不動産業-2002","不動産業",24,"2002",28274.19172,226.7,2595.329348,195883.23,1157.32214544349,13249.3697801491,0.033211291950229,0.0164557860533643,0.0823480975714297,0.0374613148148217,0.103353626332884
"不動産業-2003","不動産業",24,"2003",30007.34761,233.7,2813.324512,187326.12,1247.55693439868,15018.3247910115,0.0594928367975456,0.0304106840313292,0.0806534594475172,0.0750783452709021,0.125321120687092
"不動産業-2004","不動産業",24,"2004",31478.54609,240.2,2978.412281,181413.08,1324.05006298333,16417.8474947892,0.0478639652782817,0.0274336681010707,0.0570234825328741,0.0595080823222496,0.0890978967540512
"不動産業-2005","不動産業",24,"2005",32894.43393,250.5,2959.457376,177008.67,1415.18491721338,16719.2792081879,0.0439972247138805,0.0419870108790361,-0.00638443431060765,0.0665649373789652,0.0181934921893223
"不動産業-2006","不動産業",24,"2006",32639.08856,264,2925.640303,182172.06,1449.17941862215,16059.7640659056,-0.00779285631314686,0.0524901826213968,-0.011492568876359,0.0237372719488516,-0.0402454795489042
"不動産業-2007","不動産業",24,"2007",30511.16237,283.3,2869.153247,194967.99,1453.0590380503,14716.0220864974,-0.0674180096828927,0.0705573036901548,-0.0194964133843465,0.00267353754487054,-0.0873801795296298
"不動産業-2008","不動産業",24,"2008",31908.55062,293,2868.024503,187474.2,1562.88171919123,15298.2357199017,0.0447814223838705,0.0336662021805969,-0.000393484066120386,0.0728603574807547,0.0388006712340374
"不動産業-2009","不動産業",24,"2009",32916.03169,279.9,3046.150789,181798.95,1539.61285254948,16755.6016632659,0.0310858061092851,-0.0457402124956596,0.0602552909020257,-0.0150003827020839,0.0909951206956006
"不動産業-2010","不動産業",24,"2010",33950.88123,263.7,3099.613312,178794.77,1474.87535569413,17336.1520138425,0.0309549858721869,-0.0596203031621672,0.017398608458862,-0.0429575087653484,0.0340614028556807
"不動産業-2011","不動産業",24,"2011",33007.39979,255.7,3011.699134,185937.7,1375.19179811302,16197.3560714153,-0.028183037978927,-0.0308072110620996,-0.0287729498079727,-0.069980270679399,-0.0679460094252722
"不動産業-2012","不動産業",24,"2012",33768.77434,251.1,2990.43419,183064.98,1371.64410145512,16335.3700418289,0.0228047670047893,-0.0181536161336018,-0.00708582493129306,-0.00258311654593069,0.00848467465637803
"不動産業-2013","不動産業",24,"2013",36500.62935,245.3,3002.487607,172511.82,1421.93155228436,17404.5326691238,0.0777929635108219,-0.0233693148990959,0.00402255649623839,0.0360061010198178,0.0633979724151512
"不動産業-2014","不動産業",24,"2014",36153.25622,223.5,3009.623901,176865.12,1263.67482746174,17016.4920081472,-0.00956248311526053,-0.0930705372108198,0.00237397371689951,-0.117992189527888,-0.0225476786001675
"不動産業-2015","不動産業",24,"2015",33652.11422,222.5,3080.846382,191870.56,1159.63595457271,16056.8999329548,-0.0716911359555752,-0.00448431244732905,0.0233892374656897,-0.0859178822758029,-0.0580443323627851
"不動産業-2016","不動産業",24,"2016",32678.34123,220.5,3106.595837,198277.2,1112.079452403,15667.9428446639,-0.0293633730870777,-0.00902940671939412,0.00832318193485015,-0.0418744803190574,-0.0245218916648131
"不動産業-2017","不動産業",24,"2017",32518.49102,220.2,3108.850445,200616.32,1097.61758166036,15496.4982160973,-0.00490362874363015,-0.00136147059832137,0.00072548550710394,-0.0130896471409025,-0.0110026910354772
"不動産業-2018","不動産業",24,"2018",31325.80595,233.5,3096.689256,208814.42,1118.21779357958,14829.863071717,-0.0373666529016141,0.0586458528203728,-0.00391946717111757,0.0185941660446529,-0.0439711539468366
"不動産業-2019","不動産業",24,"2019",32481.11466,230.9,3126.072722,203054.3,1137.13425423643,15395.2549736696,0.0362166039519778,-0.0111973607485023,0.00944393646779851,0.0167751232199773,0.0374164204362781
"保健衛生・社会事業-1994","保健衛生・社会事業",28,"1994",3328.346459,1041.4,765.1441422,619085.19,1682.15944561685,1235.9270655465,NA,NA,NA,NA,NA
"保健衛生・社会事業-1995","保健衛生・社会事業",28,"1995",3363.905975,1027.1,783.6591481,643421.67,1596.30930677234,1217.95578955244,0.0106271695560487,-0.0138266645570404,0.0239099284843478,-0.0523840708253598,-0.0146474777839716
"保健衛生・社会事業-1996","保健衛生・社会事業",28,"1996",3366.923307,1039.3,821.4964467,665744.3,1561.10987356557,1233.95190420707,0.000896570712376032,0.0118081124226173,0.0471534463492524,-0.0222972557769605,0.0130480781496747
"保健衛生・社会事業-1997","保健衛生・社会事業",28,"1997",3391.927799,1075.3,869.2626497,682349.43,1575.8787986384,1273.92595565003,0.00739906995520201,0.0340522828021053,0.0565177111247746,0.00941605835171178,0.031881486674382
"保健衛生・社会事業-1998","保健衛生・社会事業",28,"1998",3379.1178,1121.4,926.0981393,705216.61,1590.14972718808,1313.2109002651,-0.00378376252114698,0.0419782122930918,0.0633348877835891,0.00901509578028836,0.0303717712707865
"保健衛生・社会事業-1999","保健衛生・社会事業",28,"1999",3436.531125,1232.5,980.1067172,721268.02,1708.79612824093,1358.86617737467,0.0168478992089813,0.0944667222272724,0.0566812498420868,0.0719609241631378,0.0341754517779513
"保健衛生・社会事業-2000","保健衛生・社会事業",28,"2000",3383.229218,1262.6,1032.729663,778250.55,1622.35670761813,1326.98867093637,-0.0156319253775159,0.02412846001668,0.0522992731607239,-0.0519092541062847,-0.0237384409622408
"保健衛生・社会事業-2001","保健衛生・社会事業",28,"2001",3370.052513,1325.7,1110.267181,813209.88,1630.20646035437,1365.28983268132,-0.00390231660581541,0.0487675348712786,0.0723952349467778,0.00482681969343002,0.0284545197689292
"保健衛生・社会事業-2002","保健衛生・社会事業",28,"2002",3324.621871,1393.6,1189.505567,834004.62,1670.97395695482,1426.25776701333,-0.0135723821020992,0.049949705293435,0.0689370409042382,0.0246999945947826,0.0436873302055867
"保健衛生・社会事業-2003","保健衛生・社会事業",28,"2003",3301.818933,1422.4,1258.509537,867497.6,1639.65871490595,1450.73546831715,-0.00688243619314477,0.0204552586614017,0.0563903827660299,-0.018918544673431,0.0170165794311963
"保健衛生・社会事業-2004","保健衛生・社会事業",28,"2004",3253.303601,1418.5,1317.451509,907505.22,1563.07640853019,1451.72884955968,-0.014802535761957,-0.00274561051073441,0.0457710818093053,-0.0478321834527309,0.000684508867308864
"保健衛生・社会事業-2005","保健衛生・社会事業",28,"2005",3209.886271,1432.5,1380.642659,947756.32,1511.46446588718,1456.74856486317,-0.0134354657589792,0.00982119433998907,0.0468498902514654,-0.0335769102708605,0.00345178564061577
"保健衛生・社会事業-2006","保健衛生・社会事業",28,"2006",3147.866725,1398.4,1436.995691,985171.95,1419.44764058701,1458.62424422457,-0.0195105136643861,-0.024092443687624,0.0400055227897598,-0.062811215352891,0.00128675112449272
"保健衛生・社会事業-2007","保健衛生・社会事業",28,"2007",3166.389726,1345,1480.257986,1008195.54,1334.06660378601,1468.22508855772,0.00586705791173081,-0.0389347128653315,0.0296617789656377,-0.0620359363139311,0.00656055551703805
"保健衛生・社会事業-2008","保健衛生・社会事業",28,"2008",3091.34041,1287.3,1517.474045,1035631.66,1243.00950783988,1465.26424752214,-0.0239872646724706,-0.0438470113703513,0.0248307525662996,-0.0706964125164209,-0.00201864857976997
"保健衛生・社会事業-2009","保健衛生・社会事業",28,"2009",3081.775406,1236.5,1511.997356,1064801.8,1161.24897610053,1419.98009019143,-0.0030989250614315,-0.040262193704117,-0.0036156109375538,-0.0680393321825283,-0.0313927494159651
"保健衛生・社会事業-2010","保健衛生・社会事業",28,"2010",3012.687371,1170.4,1509.67751,1119047.41,1045.8895570832,1349.07377159293,-0.0226733667078172,-0.0549392372555566,-0.0015354705973758,-0.10462835531808,-0.051224588659899
"保健衛生・社会事業-2011","保健衛生・社会事業",28,"2011",2947.054632,1143.4,1509.783588,1156123.8,988.994431219217,1305.90131264489,-0.0220262529667492,-0.0233392908760433,7.0262869168225e-05,-0.0559343521995821,-0.0325247984543697
"保健衛生・社会事業-2012","保健衛生・社会事業",28,"2012",2975.447515,1202.3,1536.216328,1207522.56,995.674979356079,1272.20507416441,0.00958821113679775,0.0502301091509922,0.0173561419999748,0.00673217749281729,-0.026141789658201
"保健衛生・社会事業-2013","保健衛生・社会事業",28,"2013",3039.36275,1295,1572.759703,1222628,1059.19380220312,1286.37631642658,0.0212534188389624,0.0742743061527742,0.0235093855470581,0.0618424553903036,0.0110775347845875
"保健衛生・社会事業-2014","保健衛生・社会事業",28,"2014",2994.168204,1317.8,1593.88978,1256419.06,1048.85387523491,1268.59726244522,-0.014981406953801,0.0174529843460816,0.0133455822793822,-0.0098100341867795,-0.0139174362534789
"保健衛生・社会事業-2015","保健衛生・社会事業",28,"2015",3057.165644,1436.1,1571.40665,1305035.6,1100.42975072864,1204.11017906331,0.0208217618094722,0.085967426586854,-0.0142062575310167,0.0480027653860011,-0.0521709187318686
"保健衛生・社会事業-2016","保健衛生・社会事業",28,"2016",3102.831253,1499,1544.46615,1342486.8,1116.5845355053,1150.45164689887,0.0148267755094267,0.0428671130360243,-0.0172928569872495,0.0145737181817749,-0.0455862518414998
"保健衛生・社会事業-2017","保健衛生・社会事業",28,"2017",3066.250017,1522,1516.996315,1353161.02,1124.77375382865,1121.0759788218,-0.011859679964207,0.0152270403190338,-0.0179460454315139,0.00730740355349546,-0.0258656821970513
"保健衛生・社会事業-2018","保健衛生・社会事業",28,"2018",3100.169585,1487.9,1491.999614,1375002.2,1082.10735953732,1085.08889222141,0.011001492698762,-0.0226595295879797,-0.0166150281585926,-0.0386715089893865,-0.0326270075600004
"保健衛生・社会事業-2019","保健衛生・社会事業",28,"2019",3200.098124,1411.8,1492.86188,1371326.7,1029.51397358485,1088.62598533231,0.0317246582520028,-0.0525002438722799,0.000577759487814689,-0.0498235781645135,0.00325442519558106
"輸送用機械-1994","輸送用機械",15,"1994",5205.505938,295.3,288.3546014,232325.16,1271.06336653335,1241.16820322,NA,NA,NA,NA,NA
"輸送用機械-1995","輸送用機械",15,"1995",5597.396135,302.5,294.3622889,225274.39,1342.80687653843,1306.68332472235,0.0725846140648638,0.0240894887210192,0.0206203062564576,0.0549082605387383,0.0514390780741767
"輸送用機械-1996","輸送用機械",15,"1996",5366.891307,314.2,307.2885659,230483.52,1363.22111012536,1333.23443645776,-0.0420526728199615,0.0379484483506243,0.0429759762977922,0.0150882555319987,0.0201157834791656
"輸送用機械-1997","輸送用機械",15,"1997",5099.277363,332.9,324.7901796,234696,1418.43065071412,1383.87607628592,-0.0511500047320812,0.0578124187594584,0.0553921124300985,0.0397007222158603,0.0372804158865003
"輸送用機械-1998","輸送用機械",15,"1998",5533.078639,359.2,345.6939103,219138.4,1639.14676752226,1577.51407466697,0.0816455403772398,0.0760371918470657,0.0623743586010423,0.144624757843151,0.130961924597128
"輸送用機械-1999","輸送用機械",15,"1999",5926.43039,387.2,367.1874578,213354.4,1814.82078644734,1721.02125758831,0.0686776973801582,0.0750620189743767,0.0603187706351163,0.101810879846227,0.0870676315069661
"輸送用機械-2000","輸送用機械",15,"2000",6247.604509,417.6,388.7719991,212508.65,1965.09647960212,1829.44082087953,0.0527760377995197,0.0755826811660079,0.0571205493721747,0.0795546205577917,0.0610924887639603
"輸送用機械-2001","輸送用機械",15,"2001",6168.005366,448.9,417.3723315,215787.75,2080.28490959288,1934.17991290052,-0.0128226054835991,0.072276109219457,0.0709856534952955,0.0569635169486418,0.0556730612244793
"輸送用機械-2002","輸送用機械",15,"2002",6597.38959,482.1,445.8080626,224056.8,2151.68653662821,1989.71003156342,0.0672985478936567,0.0713514156236901,0.0659098017644908,0.0337471101730582,0.0283054963138589
"輸送用機械-2003","輸送用機械",15,"2003",6276.362533,510.3,470.4601131,231412.7,2205.15122981582,2032.99176363268,-0.0498834559482191,0.0568472266583493,0.0538226733969926,0.0245441212256887,0.021519567964333
"輸送用機械-2004","輸送用機械",15,"2004",6628.483916,535.2,490.674662,234154.6,2285.66938253615,2095.51579170343,0.0545855095820116,0.0476417207440933,0.0420701254510423,0.035862836353612,0.0302912410605609
"輸送用機械-2005","輸送用機械",15,"2005",6759.235476,562.9,515.3820691,257107.48,2189.35676239369,2004.53938212922,0.0195336806306887,0.0504614836559618,0.0491272020281688,-0.0430511429675606,-0.0443854245953546
"輸送用機械-2006","輸送用機械",15,"2006",6459.31728,582.9,538.4349742,272078.29,2142.39805755909,1978.97073743002,-0.0453861603938339,0.0349136525815235,0.043758228377321,-0.0216819955949914,-0.012837419799193
"輸送用機械-2007","輸送用機械",15,"2007",6852.856266,596.8,556.8758094,274866.41,2171.23656542827,2025.98713098483,0.0591419105046658,0.0235664038380463,0.0336755159616322,0.01337106178286,0.023480173906445
"輸送用機械-2008","輸送用機械",15,"2008",7251.819028,608.8,571.9878456,265516.83,2292.88666936857,2154.24327565224,0.0565867993064515,0.0199077576579256,0.0267754905109561,0.0545147269726494,0.0613824598256807
"輸送用機械-2009","輸送用機械",15,"2009",6343.694723,594.3,566.3424156,228486.72,2601.02644039881,2478.66666211498,-0.133790975221798,-0.0241055641748611,-0.00991887236483624,0.126094573845182,0.140281265655207
"輸送用機械-2010","輸送用機械",15,"2010",7283.619767,590.9,563.9484133,244084.68,2420.88114665779,2310.46214494085,0.138166596788746,-0.00573744402098608,-0.00423608830348332,-0.0717745678034696,-0.0702732120859677
"輸送用機械-2011","輸送用機械",15,"2011",6663.23841,585.8,564.2366852,241522.2,2425.44991723328,2336.1690362211,-0.0890223452571615,-0.00866836395799631,0.000511036542952148,0.00188545597431666,0.0110648564752651
"輸送用機械-2012","輸送用機械",15,"2012",6920.763238,595.5,573.3103872,250954.98,2372.93557593477,2284.51488470163,0.0379204439363381,0.0164229544017216,0.0159534399352737,-0.0218892117592961,-0.0223587262257441
"輸送用機械-2013","輸送用機械",15,"2013",6111.637132,609.9,585.6338689,245026,2489.12360320946,2390.08867997682,-0.124331377718889,0.0238936205070566,0.0212675391980968,0.0478028536385358,0.045176772329576
"輸送用機械-2014","輸送用機械",15,"2014",6347.397893,616.5,592.9878769,241194.9,2556.02419454143,2458.54235267827,0.0378502679542851,0.0107633133019878,0.012479157901538,0.0265223203142257,0.028238164913776
"輸送用機械-2015","輸送用機械",15,"2015",6499.35266,748.9,594.7188577,239317.68,3129.31330439105,2485.06026675505,0.0236576328812177,0.194547140650923,0.00291483069876097,0.202360586660337,0.0107282767081767
"輸送用機械-2016","輸送用機械",15,"2016",6137.494645,832,591.5883433,252485.76,3295.23534317341,2343.05627097544,-0.057285960557703,0.105226977565887,-0.00527775885368609,0.0516640008218587,-0.0588407355977161
"輸送用機械-2017","輸送用機械",15,"2017",6413.507691,881,585.8146806,255816.33,3443.87709729086,2289.98156841668,0.0439897223310926,0.0572251851149712,-0.00980753210639129,0.0441203101566714,-0.0229124070646902
"輸送用機械-2018","輸送用機械",15,"2018",6562.19153,906.5,579.5405182,255778.88,3544.07682135444,2265.78722293256,0.0229182789143341,0.0285334042587255,-0.0107679152749167,0.0286798090699314,-0.0106215104637108
"輸送用機械-2019","輸送用機械",15,"2019",6679.160373,935.2,582.1825203,249907.16,3742.18969956683,2329.59519967335,0.0176676651233052,0.0311693799629529,0.00454842775308073,0.054393212304495,0.027772260094622
"窯業・土石製品-1994","窯業・土石製品",8,"1994",3322.469144,36.5,509.0359129,122761.11,297.325431482332,4146.55677926014,NA,NA,NA,NA,NA
"窯業・土石製品-1995","窯業・土石製品",8,"1995",3530.885085,37.1,520.414961,116639.31,318.074583946013,4461.74588138424,0.0608403472322898,0.0163047090249435,0.022107925407048,0.0674586281638456,0.0732618445459501
"窯業・土石製品-1996","窯業・土石製品",8,"1996",3737.199091,38,543.5328952,113753.64,334.055244298117,4778.15826552891,0.0567878528946739,0.0239691901129961,0.0434637342124207,0.0490204853989162,0.0685150294983394
"窯業・土石製品-1997","窯業・土石製品",8,"1997",3848.505786,39.6,571.6264015,109762.08,360.780335066537,5207.86779459719,0.0293485407275966,0.041242958534049,0.050395404280688,0.076962901617784,0.0861153473644229
"窯業・土石製品-1998","窯業・土石製品",8,"1998",3768.976028,41.6,605.990492,102746.74,404.879025845492,5897.90480943726,-0.0208816114770087,0.0492710490067831,0.0583786624198384,0.115319037863019,0.124426651276075
"窯業・土石製品-1999","窯業・土石製品",8,"1999",3702.007738,43.8,637.4744394,97879.32,447.489827268927,6512.86134190552,-0.0179280495863736,0.0515336501151826,0.0506498849926773,0.10006548422633,0.0991817191038251
"窯業・土石製品-2000","窯業・土石製品",8,"2000",3814.73786,46.1,667.2758457,98240.04,469.25876658845,6792.30022402271,0.0299966450298541,0.0511791326202022,0.0456893410217116,0.0475005523232817,0.042010760724791
"窯業・土石製品-2001","窯業・土石製品",8,"2001",4004.903704,49,712.963653,91310.56,536.630155373048,7808.11828336175,0.0486475868857159,0.0610073481080238,0.0662269193636478,0.13415477610978,0.139374347365404
"窯業・土石製品-2002","窯業・土石製品",8,"2002",4236.908736,51.7,760.6662559,81082.7,637.62060217531,9381.36317488194,0.0563143953575409,0.0536374834037572,0.0647642601897127,0.172434305493516,0.183561082279471
"窯業・土石製品-2003","窯業・土石製品",8,"2003",4256.766644,54,802.405904,81049.78,666.257206373663,9900.16140697729,0.00467593669249133,0.0435262650498909,0.0534198928018759,0.0439323527190911,0.0538259804710766
"窯業・土石製品-2004","窯業・土石製品",8,"2004",4427.338202,56,837.4040626,80147.48,698.711924567061,10448.2893610629,0.039288677797364,0.0363676441708751,0.0426921104713456,0.0475627404617862,0.0538872067622567
"窯業・土石製品-2005","窯業・土石製品",8,"2005",4641.207271,58.8,871.6760995,76512.42,768.502682309617,11392.6091933832,0.0471759739771382,0.0487901641694313,0.0401112043602563,0.0952055210868243,0.0865265612776476
"窯業・土石製品-2006","窯業・土石製品",8,"2006",4631.884904,60.9,903.1332956,78786.5,772.975065525185,11463.0462782329,-0.00201062816256758,0.0350913198112703,0.0354522473195784,0.00580273801715769,0.00616366552546666
"窯業・土石製品-2007","窯業・土石製品",8,"2007",5048.059474,61.9,928.9916406,77009.79,803.793907242183,12063.2927397932,0.086040014917069,0.016287004974699,0.0282295837975779,0.039096110735807,0.0510386895586858
"窯業・土石製品-2008","窯業・土石製品",8,"2008",4746.14424,62.3,955.2202407,77831.6,800.446091304817,12272.9102408276,-0.0616713574045065,0.0064412461028569,0.0278421919307599,-0.00417371565387015,0.0172272301740328
"窯業・土石製品-2009","窯業・土石製品",8,"2009",3780.595942,59.8,957.7471173,64868.08,921.870972595458,14764.5362295292,-0.227450895641967,-0.0409557648368208,0.00264184128295764,0.141236084418671,0.184833690538451
"窯業・土石製品-2010","窯業・土石製品",8,"2010",4242.284952,57.5,960.3497103,66440.61,865.434558773618,14454.2578748148,0.115220374042204,-0.0392207131532816,0.00271372598060982,-0.0631735099422697,-0.0212390708083792
"窯業・土石製品-2011","窯業・土石製品",8,"2011",4630.537982,56,958.3139433,65849.8,850.420198694605,14553.0273941607,0.0875710283035023,-0.0264332570681551,-0.00212206840957396,-0.0175011821279814,0.00681000653059982
"窯業・土石製品-2012","窯業・土石製品",8,"2012",4379.192468,55.8,971.7028558,64386.3,866.64399103536,15091.7641765407,-0.0558087168105121,-0.00357782134788476,0.0138746225336197,0.0188976920708273,0.0363501359523308
"窯業・土石製品-2013","窯業・土石製品",8,"2013",4401.823354,56.4,991.3691554,66747.34,844.97749273604,14852.5642430095,0.00515451436722714,0.0106952891167484,0.0200369191238554,-0.025318279622109,-0.0159766496150002
"窯業・土石製品-2014","窯業・土石製品",8,"2014",4403.245968,56.9,1001.245868,69262.54,821.511887955596,14455.8063853852,0.000323135221394821,0.00882618262827162,0.00991339859474127,-0.0281635827790607,-0.027076366812592
"窯業・土石製品-2015","窯業・土石製品",8,"2015",4282.645097,69.8,1010.070052,71736.04,973.011613130583,14080.3709265245,-0.0277711569226948,0.204338668636042,0.00877459431335748,0.169249609092748,-0.0263144652299374
"窯業・土石製品-2016","窯業・土石製品",8,"2016",4060.12146,77.8,1007.46465,72389.46,1074.74209643227,13917.2836763805,-0.053357942597561,0.10850742141602,-0.00258275948931797,0.0994399839823386,-0.0116501969229983
"窯業・土石製品-2017","窯業・土石製品",8,"2017",4504.363787,82.7,1000.226799,71064.42,1163.73284971579,14074.9308725801,0.103833767913585,0.061078170845299,-0.00721015408951331,0.0795520899132409,0.0112637649784286
"窯業・土石製品-2018","窯業・土石製品",8,"2018",4342.460373,85.5,995.0941442,71549.3,1194.98024439093,13907.811036586,-0.0366055636330156,0.0332967739130696,-0.00514470229803976,0.0264968409421593,-0.0119446352689501
"窯業・土石製品-2019","窯業・土石製品",8,"2019",4273.188816,88.5,1003.748293,69496.11,1273.45257166192,14443.2298872556,-0.0160807498590625,0.0344861760711686,0.00865921466776864,0.0636021188762204,0.0377751574728205
